CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,gender_F,gender_M,marital_Divorced,marital_Married,marital_Single,marital_Unknown,Target
712890408,45,2,1,3,1,36,5,3,2221.0,1343,1338,30,0,1,0,1,0,0,1
720248208,47,3,5,3,1,37,6,3,5731.0,1577,1554,26,0,1,1,0,0,0,1
779749908,48,4,3,3,3,33,2,2,34516.0,2061,1350,32,0,1,0,1,0,0,1
717401883,35,3,1,3,1,22,5,2,6985.0,1130,1694,44,0,1,0,1,0,0,1
721509558,51,2,4,5,1,42,3,3,24221.0,1707,1678,40,0,1,0,1,0,0,1
710572458,36,3,2,0,1,24,4,1,15439.0,0,2069,43,1,0,0,1,0,0,1
714576183,47,4,4,4,1,36,6,3,21637.0,2030,1222,23,0,1,0,0,1,0,1
721425558,52,2,4,5,1,37,2,3,14543.0,0,1536,37,0,1,0,0,1,0,1
711109908,43,4,1,1,1,36,2,1,9684.0,2475,1400,31,1,0,0,1,0,0,1
715203108,63,2,2,2,1,36,2,2,5007.0,930,1050,28,0,1,0,1,0,0,1
710027508,61,0,4,3,1,54,3,2,1616.0,1047,1389,33,0,1,0,1,0,0,1
787464408,53,2,1,3,1,40,5,2,19116.0,0,1184,29,0,1,0,0,1,0,1
708330858,57,3,4,5,1,38,2,3,8249.0,1381,678,11,0,1,0,1,0,0,0
714426783,38,2,4,0,1,31,2,3,14041.0,2154,1467,29,1,0,0,0,1,0,1
712701333,53,3,2,3,1,43,5,3,5264.0,2169,1219,27,0,1,0,1,0,0,1
709494483,63,0,0,1,1,54,4,2,2420.0,1912,1730,36,1,0,0,1,0,0,1
773373108,49,4,2,1,1,43,4,2,2826.0,2070,1025,28,1,0,0,1,0,0,1
778286433,67,0,4,2,1,56,4,2,5876.0,1297,2133,55,0,1,0,1,0,0,1
789270033,48,3,4,4,2,37,3,2,34516.0,0,1122,13,0,1,0,0,1,0,1
711569433,51,2,1,1,1,38,4,1,9648.0,1926,1083,22,1,0,1,0,0,0,1
720214833,52,2,2,4,2,40,3,3,34516.0,2177,1234,23,0,1,0,0,1,0,1
709346133,55,2,1,0,1,35,3,3,3025.0,2376,1277,23,1,0,0,1,0,0,1
788194458,34,3,2,3,1,26,4,3,3265.0,2517,1843,35,0,1,0,1,0,0,1
720779733,56,1,1,5,1,36,3,2,6041.0,1355,1747,49,0,1,0,1,0,0,1
717424458,44,2,5,1,1,36,3,3,2293.0,1823,1166,22,1,0,0,1,0,0,1
708820308,47,3,5,4,1,36,6,2,13399.0,2505,1326,31,0,1,0,0,0,1,1
710558058,46,3,0,1,1,38,4,3,4317.0,2517,1619,36,1,0,0,1,0,0,1
770590758,43,3,4,2,1,29,5,2,3378.0,1069,1285,16,1,0,0,0,1,0,1
718490658,50,1,4,1,1,36,4,1,5012.0,2242,1142,28,1,0,0,0,1,0,1
711985833,38,4,1,1,1,30,4,1,2569.0,1605,1190,46,1,0,0,0,1,0,1
708967608,53,1,4,1,1,45,3,1,3471.0,1785,1052,24,1,0,0,0,1,0,1
718505958,43,5,4,5,2,31,5,3,34516.0,1699,1628,38,0,1,1,0,0,0,1
715024233,53,1,2,5,1,36,6,3,3312.0,1844,1740,32,0,1,0,1,0,0,1
779249583,56,1,4,1,1,38,4,3,2578.0,2462,1378,29,1,0,0,1,0,0,1
709278258,54,2,0,2,1,44,4,3,2902.0,2517,996,26,0,1,0,1,0,0,0
778928283,57,3,2,1,1,39,3,2,2742.0,2321,1389,32,1,0,0,1,0,0,1
712299858,62,1,2,1,1,53,5,3,2077.0,1571,1365,38,0,1,0,1,0,0,1
799224108,46,4,4,1,1,40,5,1,6265.0,1942,1715,43,1,0,0,0,1,0,1
809976033,49,2,1,3,1,44,6,3,7819.0,1560,1582,25,0,1,0,1,0,0,1
716203308,52,3,4,4,1,42,6,3,2731.0,1692,1220,22,0,1,0,0,1,0,1
714871683,58,1,1,2,1,36,2,4,1438.3,537,715,13,0,1,0,1,0,0,0
716139933,54,0,2,4,1,36,3,1,16286.0,1710,2552,49,0,1,0,1,0,0,1
716984658,49,1,4,5,1,39,3,2,34516.0,0,1106,31,0,1,0,1,0,0,1
713086008,58,3,2,1,1,47,6,1,2609.0,2439,1731,34,1,0,0,1,0,0,1
713773458,52,2,2,3,1,45,5,3,7567.0,1173,1435,32,0,1,0,0,1,0,1
719242533,41,5,2,3,1,33,5,3,22770.0,2517,1882,38,0,1,0,1,0,0,1
772712658,62,0,1,1,1,50,5,1,3791.0,1648,2058,34,1,0,0,1,0,0,1
788868858,54,2,4,1,1,39,4,4,2702.0,2517,1658,32,0,1,0,1,0,0,1
811898133,40,3,2,1,1,35,3,1,2555.0,2117,1334,32,1,0,1,0,0,0,1
788808633,43,3,4,4,1,26,5,3,2355.0,1090,1441,29,0,1,0,1,0,0,1
779804208,53,2,4,2,1,42,6,2,5332.0,0,1371,39,1,0,0,0,1,0,1
781391058,55,1,1,2,1,49,6,3,1443.0,1375,1991,38,0,1,0,0,1,0,1
790134408,46,4,4,3,1,39,6,2,10741.0,755,1278,22,0,1,0,0,1,0,1
788853258,41,1,1,3,1,25,3,2,7984.0,1503,1734,39,0,1,0,1,0,0,1
711857733,49,3,1,3,1,32,3,2,18584.0,2517,1330,34,0,1,0,0,1,0,1
822969858,61,0,4,0,1,56,4,1,5585.0,1465,1787,31,1,0,0,1,0,0,1
719554758,46,2,1,4,1,38,6,3,34516.0,2165,1672,32,0,1,0,1,0,0,1
711643458,50,1,1,1,1,43,6,3,1438.3,0,1439,41,1,0,0,1,0,0,1
788830683,40,2,4,4,1,24,5,1,2478.0,2031,1558,31,0,1,0,0,1,0,1
807030858,51,4,2,5,1,46,6,3,34516.0,2274,1795,47,0,1,0,0,1,0,1
793059108,50,2,4,2,1,44,6,2,2339.0,1440,893,22,1,0,0,1,0,0,1
716568708,47,2,4,1,1,36,6,3,2726.0,0,1099,27,1,0,0,1,0,0,1
828281733,43,4,0,5,1,39,3,3,14881.0,848,1408,23,0,1,0,1,0,0,1
717229158,36,4,4,2,1,36,6,3,1628.0,969,1893,15,1,0,0,1,0,0,1
715915458,47,2,4,1,1,34,5,2,3156.0,1644,1151,31,1,0,0,1,0,0,1
819129858,46,2,4,1,1,41,5,3,4745.0,1270,1519,31,1,0,0,0,1,0,1
713441958,46,2,2,5,1,36,5,3,19727.0,1785,1245,25,0,1,0,1,0,0,1
719091333,52,0,1,3,1,36,3,3,22720.0,793,1102,27,0,1,0,1,0,0,1
708666258,43,4,0,2,1,36,5,3,8129.0,1799,1402,33,0,1,0,1,0,0,1
714914583,40,4,4,1,1,27,6,2,3751.0,1521,1060,30,1,0,0,0,1,0,1
721347408,55,1,2,1,1,43,4,2,2569.0,1403,1456,39,1,0,0,0,1,0,1
809608533,49,4,5,0,1,44,6,3,18206.0,1586,1439,48,1,0,0,0,1,0,1
772047183,45,4,2,2,1,34,6,3,3104.0,1766,1353,24,0,1,0,1,0,0,1
714217908,49,3,4,2,1,41,5,3,2406.0,1560,1173,32,0,1,0,1,0,0,1
714819183,63,1,1,4,1,36,5,2,24571.0,1955,1746,28,0,1,0,1,0,0,1
716455683,40,3,2,1,3,36,3,2,15534.0,726,1279,28,1,0,0,0,1,0,1
710865633,41,2,4,1,2,33,4,2,12301.0,2250,1307,29,1,0,0,1,0,0,1
752952108,37,4,4,4,1,26,6,2,2846.0,1818,1473,37,0,1,0,1,0,0,1
712595433,58,2,1,5,1,49,6,2,9788.0,1794,1805,37,0,1,0,0,0,1,1
714982383,55,2,2,3,1,36,4,3,7231.0,2381,1421,23,0,1,0,1,0,0,1
813814008,53,1,2,1,1,48,6,3,2324.0,1576,1272,37,1,0,0,1,0,0,1
794545983,57,2,4,4,1,40,3,2,12208.0,1980,1409,34,0,1,0,1,0,0,1
715585158,58,1,4,3,1,46,3,3,10021.0,1617,1275,25,0,1,0,1,0,0,1
810449883,64,0,0,1,1,56,6,1,2215.0,1915,1270,27,0,1,0,1,0,0,1
789863208,54,2,4,1,1,44,3,2,2027.0,1480,1702,37,1,0,0,1,0,0,1
715022133,53,2,4,3,1,47,6,2,6363.0,1162,1256,26,0,1,0,1,0,0,1
712506708,39,3,3,1,1,25,6,1,3920.0,2008,3178,53,1,0,0,0,1,0,1
715699983,56,3,2,3,1,36,5,1,9226.0,1233,1626,29,0,1,0,1,0,0,1
818942433,54,4,0,1,1,49,6,1,9376.0,1288,1562,33,1,0,1,0,0,0,1
712459233,59,1,5,2,1,46,5,3,1944.0,1346,1960,57,1,0,0,1,0,0,1
716545383,42,3,1,2,1,36,3,1,9599.0,1554,1154,38,0,1,0,0,1,0,1
721144383,42,4,4,3,2,28,5,1,28202.0,843,1629,38,0,1,0,1,0,0,1
821837958,43,3,3,4,1,39,3,3,24850.0,1662,1226,25,0,1,0,0,0,1,1
804359133,55,0,2,5,1,49,5,3,3805.0,2233,1743,27,0,1,0,1,0,0,1
713308683,52,1,1,4,1,37,5,2,2733.0,1306,1139,39,0,1,0,0,1,0,1
788780958,46,1,1,2,1,27,6,3,12781.0,1253,1073,21,0,1,0,0,0,1,1
717354558,57,2,1,5,1,40,3,3,3106.0,1120,683,17,0,1,0,1,0,0,0
798473808,48,3,3,4,1,42,3,3,7477.0,0,1159,32,0,1,0,1,0,0,1
712372158,45,4,0,5,1,33,6,1,34516.0,2086,1859,47,0,1,0,1,0,0,1
708813033,47,1,4,2,1,36,5,3,6509.0,2033,1409,37,0,1,0,0,1,0,1
714639783,42,3,3,3,1,34,3,3,13450.0,0,1000,18,0,1,0,1,0,0,0
709311633,41,2,4,3,2,36,6,2,27000.0,0,1209,39,0,1,0,0,0,1,1
709470858,51,4,3,5,2,31,5,2,34516.0,1254,1366,25,0,1,0,1,0,0,1
717292758,55,2,4,1,1,47,5,3,6347.0,0,1161,44,1,0,0,0,1,0,1
779241783,67,1,1,2,1,49,4,3,3106.0,1675,1512,38,0,1,0,1,0,0,1
715205358,39,1,4,3,1,31,4,1,2536.0,913,1750,35,0,1,0,1,0,0,1
778871508,54,3,5,3,1,35,6,3,13048.0,1954,1170,24,0,1,0,0,1,0,1
779462433,55,2,0,1,1,37,3,3,2453.0,968,2218,50,1,0,0,1,0,0,1
710147958,47,3,2,2,2,36,3,2,16138.0,1249,1198,33,0,1,0,1,0,0,1
709864833,49,2,5,3,1,38,3,2,8077.0,1965,1329,26,0,1,0,1,0,0,1
778868958,42,2,4,1,1,23,3,3,1929.0,1673,857,36,1,0,0,1,0,0,0
717276708,57,2,0,4,1,36,3,3,3127.0,2517,1470,30,0,1,0,0,1,0,1
710004933,44,5,1,3,1,36,3,3,8645.0,1454,1435,25,0,1,0,1,0,0,1
753606108,56,3,0,3,1,49,3,1,1438.3,0,1093,22,0,1,0,0,1,0,1
710940183,49,3,4,1,1,38,6,3,2185.0,0,715,20,1,0,0,1,0,0,0
718927533,45,3,4,4,1,32,5,2,24487.0,2517,1512,42,0,1,0,0,1,0,1
719337408,63,0,2,3,1,36,6,2,2567.0,0,2399,43,0,1,0,1,0,0,1
772308408,44,3,4,4,1,33,6,3,4131.0,785,906,22,0,1,0,0,1,0,1
712981383,44,4,3,1,2,37,3,2,10790.0,1930,1052,16,1,0,0,1,0,0,1
790099758,40,3,2,2,1,33,4,3,6884.0,1001,975,11,0,1,0,1,0,0,1
709547658,39,2,1,3,1,36,5,3,13961.0,1299,783,20,0,1,0,0,1,0,0
778770783,42,4,2,4,1,30,6,1,29801.0,1916,990,21,0,1,0,1,0,0,1
713134458,54,3,2,5,1,43,4,1,13219.0,0,1097,24,0,1,0,1,0,0,1
712159083,58,4,0,1,1,46,2,3,2536.0,0,901,35,1,0,0,1,0,0,0
713639958,46,4,4,1,1,36,5,3,9478.0,820,1327,41,1,0,1,0,0,0,1
771180033,47,4,0,2,1,34,6,1,3502.0,1851,1814,31,1,0,1,0,0,0,1
717916758,67,0,0,0,1,56,4,3,10509.0,2388,1365,34,1,0,0,1,0,0,1
711089733,50,2,3,1,1,36,3,3,1491.0,0,1058,34,1,0,1,0,0,0,1
716988633,55,0,2,3,1,46,6,1,9734.0,0,1476,38,0,1,1,0,0,0,1
779031033,46,2,4,2,1,22,6,1,2305.0,1627,1230,36,1,0,0,1,0,0,1
716302383,47,4,1,2,1,36,3,1,14241.0,2081,1581,44,1,0,0,1,0,0,1
718281408,36,2,0,2,1,25,3,1,4789.0,1257,1534,29,1,0,0,1,0,0,1
721333233,40,4,6,3,1,34,4,2,23138.0,1727,1612,39,0,1,1,0,0,0,1
794496033,57,2,0,4,1,38,6,1,23008.0,2280,1302,36,0,1,0,0,1,0,1
710519433,48,1,0,4,1,36,3,1,3131.0,2517,1439,40,0,1,1,0,0,0,1
814995933,58,3,4,1,1,53,5,3,5798.0,1794,1724,45,1,0,0,1,0,0,1
721469433,48,3,4,2,1,36,5,2,6880.0,1390,1784,35,0,1,0,0,1,0,1
788386908,48,3,4,4,4,41,3,2,34516.0,1531,1156,29,0,1,0,0,0,1,1
717198633,53,2,3,2,1,34,6,2,2075.0,1469,2556,49,1,0,0,1,0,0,1
767695083,50,2,4,4,1,44,3,3,4589.0,0,1590,37,0,1,0,1,0,0,1
711791583,52,1,4,1,1,40,1,2,2317.0,0,884,19,1,0,0,0,1,0,0
712315683,53,2,1,1,1,45,1,1,1981.0,1518,973,25,1,0,0,0,1,0,0
710038008,56,1,4,2,1,47,3,2,6038.0,0,1447,30,1,0,0,0,1,0,1
789129033,44,5,0,4,1,32,5,3,14910.0,877,1150,26,0,1,0,0,1,0,1
718349058,49,3,2,4,1,39,3,3,29659.0,1143,1193,21,0,1,0,1,0,0,1
789842283,54,2,4,3,1,42,3,3,4320.0,0,706,21,0,1,0,1,0,0,0
714513033,39,1,0,2,1,36,6,1,11213.0,0,1257,23,1,0,0,0,1,0,1
714717483,39,3,1,0,1,29,5,1,26181.0,0,1303,35,1,0,1,0,0,0,1
714900408,41,4,2,1,1,31,3,1,5773.0,0,1306,39,1,0,0,0,1,0,1
719418933,53,2,1,4,1,36,1,3,4503.0,0,748,20,0,1,0,1,0,0,0
720115683,47,3,1,4,1,36,6,2,29770.0,1565,1774,42,0,1,0,1,0,0,1
779504058,46,2,5,1,1,28,5,1,5014.0,1910,1209,25,1,0,0,1,0,0,1
795979833,53,1,2,1,1,47,6,1,3445.0,1074,1074,31,1,0,0,1,0,0,1
717392358,60,1,4,4,1,50,6,2,23412.0,1078,1786,50,0,1,0,1,0,0,1
718640508,59,0,4,1,1,46,4,1,3044.0,1611,1456,36,1,0,0,0,1,0,1
803366358,38,1,0,3,1,29,5,2,14596.0,2192,1300,25,0,1,0,0,1,0,1
709230708,56,4,1,1,1,36,3,2,3864.0,1654,1470,42,0,1,0,0,1,0,1
781794708,35,3,5,4,1,29,2,1,17030.0,1911,715,25,0,1,0,0,0,1,0
801383808,50,3,4,3,1,44,4,2,23090.0,839,1198,24,0,1,0,0,1,0,1
710677608,53,2,5,4,1,36,4,2,29205.0,1208,1556,43,0,1,0,0,0,1,1
708217758,63,2,4,3,1,49,5,2,14035.0,2061,1606,30,0,1,0,1,0,0,1
714272658,43,2,1,1,1,24,2,3,2962.0,2517,929,31,1,0,0,0,1,0,0
717469158,46,2,0,4,1,30,6,3,18578.0,1385,1606,54,0,1,0,1,0,0,1
711864783,61,1,1,3,1,46,5,3,2201.0,1138,1199,32,0,1,0,0,1,0,1
719407983,37,0,5,1,1,25,4,3,2061.0,1483,2400,60,1,0,0,1,0,0,1
710665533,42,5,6,0,1,23,4,2,24602.0,1660,1337,44,1,0,0,1,0,0,1
716804283,41,2,1,5,1,29,3,2,15911.0,896,1270,33,0,1,1,0,0,0,1
767294658,56,2,3,5,1,50,2,2,16867.0,0,654,14,0,1,0,0,1,0,0
709122483,56,3,4,3,1,37,3,3,2783.0,1526,1909,54,0,1,0,1,0,0,1
708241233,52,3,5,1,1,47,3,3,2972.0,0,922,25,1,0,0,0,1,0,0
717860358,40,3,2,2,1,36,5,3,5124.0,2235,1158,42,1,0,0,0,1,0,1
720902133,58,1,2,2,1,46,4,1,5579.0,0,1025,35,0,1,0,0,1,0,1
721043058,58,4,0,3,1,44,5,1,12010.0,2149,1700,35,0,1,0,1,0,0,1
711870333,46,2,1,4,1,36,6,3,34516.0,1597,1628,51,0,1,1,0,0,0,1
708398283,37,1,4,2,1,29,5,2,4394.0,885,1377,32,1,0,0,1,0,0,1
715878183,46,4,4,4,1,35,4,3,18325.0,723,1517,33,0,1,0,0,1,0,1
719451483,46,4,5,1,1,37,5,3,3773.0,1972,1528,25,1,0,0,1,0,0,1
709110633,41,1,4,4,1,29,5,1,21684.0,1748,1329,24,0,1,0,0,1,0,1
721059033,48,3,2,2,1,40,4,1,1919.0,774,1505,33,1,0,1,0,0,0,1
779912283,49,3,4,2,1,33,5,3,9995.0,1713,1172,38,1,0,0,0,1,0,1
717701733,44,2,4,4,1,35,3,2,11910.0,2098,1646,39,0,1,0,1,0,0,1
709913733,39,3,3,1,1,36,4,2,2279.0,1529,1693,32,1,0,0,1,0,0,1
718768158,57,1,3,2,1,48,3,1,3539.0,0,1336,23,0,1,0,0,1,0,1
721375308,48,3,2,4,1,36,5,1,30579.0,1351,1289,19,0,1,0,1,0,0,1
711374283,47,3,2,4,1,42,4,1,24480.0,1923,1416,32,0,1,0,0,1,0,1
822893133,56,1,1,0,1,52,6,1,17561.0,0,1608,33,1,0,1,0,0,0,1
778465533,54,0,3,1,1,40,3,1,1638.0,0,1885,51,1,0,0,1,0,0,1
712138983,54,1,4,3,1,36,3,3,2947.0,2216,1744,53,0,1,0,1,0,0,1
716920908,52,4,2,4,1,42,6,1,5738.0,1112,1922,48,0,1,0,1,0,0,1
708095133,43,4,0,5,1,34,5,2,33304.0,1833,1448,29,0,1,0,0,0,1,1
711195558,59,1,3,2,1,48,6,3,7251.0,1603,1300,36,0,1,0,0,1,0,1
772735758,44,1,0,0,1,34,6,2,2885.0,1895,1366,31,0,1,0,1,0,0,1
712024908,56,1,3,1,1,36,6,2,2641.0,1257,1439,39,1,0,0,1,0,0,1
778239933,45,4,4,0,1,35,6,3,2801.0,2043,1241,46,1,0,0,1,0,0,1
714893733,55,1,2,4,1,45,3,3,16794.0,809,1917,33,0,1,0,1,0,0,1
754886958,48,3,3,2,1,41,4,1,9336.0,1672,1391,39,1,0,1,0,0,0,1
710104908,56,5,3,1,1,43,4,1,2763.0,2517,1246,31,1,0,0,0,1,0,1
710558883,41,3,1,3,1,36,5,3,17391.0,1044,1248,27,0,1,0,1,0,0,1
713827383,65,1,2,1,1,36,3,2,3198.0,2493,1936,44,1,0,0,1,0,0,1
720267033,34,4,5,4,1,26,3,3,5100.0,1786,2375,63,0,1,0,0,1,0,1
712049208,56,3,5,3,1,39,3,1,3955.0,2517,1238,25,0,1,0,1,0,0,1
708688608,62,1,2,1,1,48,5,3,3140.0,1985,1626,41,1,0,0,1,0,0,1
716223708,45,3,1,0,1,36,3,3,4028.0,710,791,22,1,0,0,0,1,0,0
713217858,38,2,1,1,1,32,5,3,2264.0,0,1204,28,1,0,0,0,1,0,1
819352983,49,3,0,5,1,44,5,2,21620.0,2008,1300,33,0,1,0,0,0,1,1
711019308,58,2,2,3,1,45,3,2,6385.0,1535,1612,47,0,1,0,0,1,0,1
768600558,41,4,4,2,1,31,4,2,2375.0,1658,1071,28,1,0,0,0,1,0,1
710202783,33,2,4,3,1,13,3,3,1963.0,1721,1378,37,0,1,0,1,0,0,1
712899333,47,4,3,1,1,37,6,2,4256.0,1084,1100,29,1,0,0,0,1,0,1
767036433,56,1,4,1,1,49,5,1,5097.0,1152,2052,45,1,0,0,1,0,0,1
793473033,51,1,4,3,1,45,3,2,3228.0,2517,1349,33,0,1,0,0,1,0,1
721232058,49,1,4,2,2,41,6,1,20231.0,977,1215,36,0,1,0,0,0,1,1
719443683,50,1,0,5,1,39,3,2,27512.0,2137,1149,25,0,1,0,0,1,0,0
715449333,55,3,0,2,1,47,5,2,1929.0,1540,2354,50,1,0,0,1,0,0,1
717998058,26,0,4,1,1,13,6,3,2585.0,2019,2644,40,0,1,0,0,1,0,1
779610033,58,1,3,4,1,47,3,3,12151.0,1799,918,14,0,1,0,1,0,0,0
827332983,46,3,2,4,3,42,3,2,34516.0,2113,1362,31,0,1,0,0,1,0,1
721183983,48,4,2,5,1,31,6,3,34516.0,1013,1222,37,0,1,0,1,0,0,1
718426533,42,4,1,3,1,32,4,1,5504.0,0,1364,32,0,1,1,0,0,0,1
710698233,37,4,4,4,1,28,4,1,10021.0,1203,1463,40,0,1,0,1,0,0,1
780253533,63,0,0,1,1,49,5,3,3558.0,2318,1631,31,1,0,0,1,0,0,1
793581933,50,3,2,2,2,44,4,3,19853.0,1513,1878,55,0,1,0,0,1,0,1
719229708,41,1,2,2,1,31,6,3,4969.0,838,1489,32,1,0,0,0,1,0,1
715158483,48,3,4,1,1,40,3,2,3117.0,1603,1437,37,1,0,1,0,0,0,1
809296308,46,2,3,4,1,41,4,2,21526.0,2332,1313,37,0,1,0,0,1,0,1
778176108,61,0,2,3,1,51,4,2,5504.0,1412,1290,38,0,1,0,0,1,0,1
796532958,59,0,0,1,1,53,4,3,5512.0,1124,1975,49,1,0,0,1,0,0,1
709345008,53,2,6,0,1,39,1,2,1438.3,0,807,22,1,0,0,1,0,0,0
717049533,39,3,6,2,1,28,5,3,7262.0,1466,1438,28,1,0,0,0,0,1,1
719366358,51,3,2,5,1,40,6,3,7319.0,1692,1233,29,0,1,0,1,0,0,1
711622683,48,4,0,3,1,30,4,3,7712.0,1387,1597,39,0,1,0,0,1,0,1
714578283,47,1,4,3,1,37,6,3,2053.0,0,1283,28,0,1,0,1,0,0,1
769574883,41,2,2,2,1,32,3,1,12804.0,2517,1101,37,0,1,0,1,0,0,1
717643608,48,4,3,4,1,36,3,3,26443.0,1601,1593,36,0,1,0,1,0,0,1
709198158,50,4,4,1,1,36,6,2,3125.0,1928,1631,46,1,0,0,0,1,0,1
712419708,56,2,5,1,1,48,6,1,4930.0,2259,2194,53,1,0,0,1,0,0,1
709103358,39,2,3,1,1,36,6,3,9476.0,0,1128,27,1,0,0,0,1,0,1
716966808,47,1,4,4,1,37,6,3,11722.0,1667,1497,35,0,1,0,1,0,0,1
772264383,44,2,4,5,1,33,4,1,13301.0,0,1385,50,0,1,0,0,1,0,1
721057758,61,1,0,0,1,47,4,2,1438.3,0,1449,27,1,0,0,1,0,0,1
769137108,43,2,5,1,1,37,3,3,1438.3,0,974,28,1,0,0,1,0,0,0
717640083,59,1,2,3,1,36,3,2,6705.0,0,731,18,0,1,0,1,0,0,0
716445783,42,2,1,0,1,31,4,2,22718.0,0,1191,37,1,0,0,1,0,0,1
708579633,40,4,0,2,3,28,4,2,23981.0,1788,1421,34,0,1,1,0,0,0,1
718715583,65,2,0,1,1,56,4,2,2318.0,1010,1256,35,0,1,0,1,0,0,1
778686408,48,1,3,3,1,29,4,3,19324.0,1040,1744,50,0,1,0,1,0,0,1
715015683,44,2,4,2,1,34,5,3,5331.0,1993,1766,39,0,1,0,0,1,0,1
805254708,36,4,0,0,1,31,5,2,15700.0,1276,2229,48,1,0,0,1,0,0,1
710462433,45,4,4,3,1,30,6,2,17625.0,894,1773,39,0,1,0,0,1,0,1
721342383,39,2,4,4,1,34,6,3,17438.0,0,1860,37,0,1,0,1,0,0,1
720179883,40,4,3,4,1,25,3,3,1962.0,0,1179,27,0,1,0,0,0,1,1
794977533,62,0,2,3,1,56,3,3,8077.0,0,906,16,0,1,0,1,0,0,0
779445108,26,0,4,2,1,13,6,1,3290.0,1616,2781,54,0,1,0,0,1,0,1
718193958,60,0,1,1,1,53,5,3,2402.0,1728,1650,53,0,1,0,0,1,0,1
710955633,54,3,6,1,1,42,6,1,9256.0,1999,1446,37,1,0,0,0,1,0,1
716149383,62,0,4,3,1,36,6,3,3674.0,895,1703,48,0,1,0,1,0,0,1
713889933,59,0,4,2,1,48,4,2,1638.0,0,1536,44,0,1,0,0,1,0,1
709446783,46,4,4,3,1,38,3,3,4335.0,2480,1373,36,0,1,0,0,1,0,1
789115833,44,4,2,3,1,32,5,3,3233.0,1034,1256,29,0,1,0,0,1,0,1
711242058,48,4,0,4,1,36,1,3,11862.0,2517,643,16,0,1,0,0,1,0,0
787623858,43,2,1,5,2,24,4,2,34516.0,1938,1215,45,0,1,1,0,0,0,1
708864708,46,3,3,4,1,36,4,2,24869.0,1729,1409,36,0,1,0,0,0,1,1
717758583,40,3,2,3,1,36,4,2,3624.0,1975,1469,23,0,1,0,0,0,1,1
715416633,54,1,0,4,1,36,4,1,6175.0,960,1847,59,0,1,0,1,0,0,1
717956283,57,1,4,2,1,48,5,1,10953.0,1945,1277,29,1,0,0,0,1,0,1
721379433,44,4,4,3,1,28,6,2,11338.0,0,1227,24,0,1,0,1,0,0,1
712027683,47,2,6,1,1,35,3,2,5544.0,1184,1336,38,1,0,0,1,0,0,1
716027208,47,4,6,3,1,36,4,1,19665.0,706,1110,58,0,1,0,1,0,0,1
720475233,50,2,2,1,1,43,6,2,2927.0,1412,1474,26,1,0,0,1,0,0,1
712275108,53,3,3,2,1,33,4,3,5146.0,1618,1955,44,1,0,0,1,0,0,1
718121658,56,1,3,3,1,44,5,3,1704.0,0,660,17,0,1,0,1,0,0,0
711593808,55,1,2,3,1,46,2,2,1438.3,0,888,18,0,1,0,1,0,0,0
716222808,53,4,2,1,1,36,6,1,2974.0,1170,1785,45,1,0,0,1,0,0,1
718731183,61,1,0,2,1,49,1,2,5472.0,788,705,14,0,1,0,1,0,0,0
788779008,57,2,2,3,1,38,3,1,2736.0,1822,1211,25,0,1,0,1,0,0,1
710404533,50,2,4,4,1,37,6,2,1438.3,862,1391,40,0,1,0,1,0,0,1
711173058,56,2,0,0,1,45,4,3,5406.0,1782,1407,29,1,0,0,1,0,0,1
715383108,52,2,4,5,1,44,5,1,34516.0,2174,1616,50,0,1,0,0,1,0,1
711697158,60,0,4,1,1,36,6,2,1976.0,1311,1498,43,0,1,0,1,0,0,1
709186983,49,4,1,4,1,40,3,1,8714.0,2252,1536,38,0,1,0,1,0,0,1
808964433,46,4,6,1,1,41,4,1,8693.0,1378,1594,45,1,0,1,0,0,0,1
711948333,42,1,1,4,1,36,6,1,9247.0,710,1190,30,0,1,0,1,0,0,1
713865333,45,4,1,1,1,38,3,4,4908.0,0,827,21,1,0,0,1,0,0,0
797707008,44,3,6,1,1,38,6,1,7222.0,0,920,18,1,0,0,1,0,0,0
713490483,61,0,1,4,1,48,6,2,21740.0,0,1755,54,0,1,0,0,1,0,1
720370533,55,3,1,3,1,44,3,2,2323.0,0,804,15,0,1,0,1,0,0,0
779743908,44,4,0,3,1,29,4,2,7788.0,0,1196,30,0,1,1,0,0,0,1
718675158,55,1,0,1,1,36,4,1,1438.3,361,850,22,1,0,0,1,0,0,0
710784333,57,2,0,5,1,36,3,2,23700.0,1314,1644,28,0,1,0,1,0,0,1
816596583,45,2,6,4,1,40,6,3,11710.0,693,1749,50,0,1,0,1,0,0,1
717517758,57,0,2,2,1,45,3,2,2278.0,845,2307,45,1,0,0,1,0,0,1
712880283,31,0,1,2,1,22,3,3,4048.0,1113,1757,45,0,1,0,1,0,0,1
753226158,34,2,4,1,1,24,6,2,3663.0,1853,1826,35,1,0,0,1,0,0,1
720605808,53,1,4,1,1,36,2,2,1438.3,0,799,17,1,0,0,0,1,0,0
711028308,44,4,4,1,1,36,4,1,1717.0,0,1468,29,1,0,0,1,0,0,1
814852533,50,1,4,4,1,45,3,2,16813.0,1185,1482,46,0,1,0,1,0,0,1
711526533,33,3,5,4,1,25,4,2,16434.0,2104,1726,37,0,1,0,1,0,0,1
