Total_Trans_Ct,Total_Revolving_Bal,Total_Relationship_Count,Months_Inactive_12_mon,Target
85,993,6,2,1
75,1250,3,2,1
35,0,5,3,0
28,2517,4,2,0
62,1472,6,3,1
88,0,5,3,1
73,538,6,2,1
74,743,4,2,1
80,1539,3,5,1
64,1596,6,3,1
28,0,1,2,0
88,2377,3,3,1
68,1255,5,6,1
70,1420,6,6,1
39,0,1,0,0
83,2517,3,3,1
43,411,3,3,0
92,1607,3,3,1
82,0,3,3,1
74,0,3,5,1
60,0,2,1,1
66,2022,6,3,1
65,0,6,2,1
57,1550,3,2,1
75,1864,6,1,1
72,0,5,1,1
44,0,4,3,0
56,2517,3,1,1
24,2354,3,4,0
61,1268,6,3,1
47,0,3,2,0
41,2517,5,2,0
93,720,4,3,1
62,838,5,1,1
96,1454,5,2,1
40,544,4,3,0
82,1053,6,3,1
44,1014,5,3,0
40,1211,1,2,0
70,1146,6,3,1
36,2312,3,2,0
38,1047,4,3,0
77,2123,6,1,1
88,0,5,3,1
96,1427,3,1,1
69,0,3,1,1
43,2517,5,3,0
65,0,5,2,1
65,949,4,2,1
84,1151,3,3,1
44,1411,5,3,0
64,647,6,5,1
78,0,3,2,1
68,1811,4,1,1
79,2031,3,2,1
69,1988,3,2,1
76,1787,3,3,1
102,1659,4,3,1
68,1452,5,2,1
61,2049,3,3,1
83,2271,5,1,1
84,1739,5,1,1
74,0,3,3,1
42,0,3,3,0
40,0,4,3,0
67,2376,5,2,1
80,0,6,2,1
61,0,6,2,1
62,751,6,3,1
85,604,6,2,1
75,1128,4,3,1
72,0,3,3,1
79,1368,5,3,1
83,1680,5,3,1
71,879,5,3,1
29,931,3,2,0
33,0,4,3,0
72,1463,5,1,1
61,2058,4,1,1
75,2131,6,3,1
68,1573,4,3,1
63,0,5,1,1
73,0,5,2,1
70,1507,4,1,1
37,2312,6,2,1
73,1249,5,2,1
19,0,1,3,0
44,1477,6,4,0
86,0,6,3,1
76,1303,3,3,1
54,1318,6,2,1
90,2467,5,2,1
60,0,6,3,1
71,1011,3,3,1
84,0,6,3,1
73,2230,4,1,1
92,2048,4,3,1
47,1771,3,3,0
90,642,4,3,1
75,997,5,3,1
75,604,3,1,1
80,1445,3,2,1
78,933,3,6,1
80,901,3,2,1
42,0,6,2,0
84,1148,3,1,1
55,0,5,3,0
63,0,5,2,1
88,1398,5,2,1
71,0,6,1,1
59,1391,5,2,1
77,0,6,3,1
93,2104,3,3,1
47,1545,4,3,0
82,0,3,1,1
37,0,3,2,0
70,1355,5,4,1
72,2517,4,2,1
75,0,3,1,1
73,1305,3,1,1
79,578,3,2,1
85,1283,3,1,1
41,896,6,2,0
81,0,4,3,1
81,1903,6,1,1
74,1228,5,3,1
43,2422,4,5,0
67,1165,6,2,1
64,2060,4,3,1
74,2217,4,2,1
78,2207,5,3,1
88,1618,3,2,1
65,729,5,3,1
69,1959,6,2,1
40,2080,5,2,0
51,0,4,3,0
72,921,4,1,1
49,1835,6,6,1
74,0,5,1,1
84,1878,6,2,1
67,0,4,2,1
85,1161,4,2,1
78,978,4,2,1
36,2517,4,2,0
47,238,6,3,0
50,2136,3,1,1
58,2055,5,3,1
46,431,5,1,0
85,1883,6,2,1
74,1539,4,3,1
86,1377,6,2,1
50,0,6,3,0
87,1619,6,2,1
74,1547,3,1,1
41,2517,5,2,0
60,1493,6,3,1
75,974,3,1,1
79,1372,5,2,1
82,2013,4,3,1
62,603,5,3,1
33,1327,4,3,0
39,0,3,2,0
72,1182,3,4,1
71,2127,4,2,1
78,2201,6,1,1
82,0,6,3,1
56,787,4,3,1
65,2459,6,2,1
74,802,4,2,1
87,0,6,2,1
75,755,4,3,1
62,2517,4,2,1
90,1805,6,1,1
58,686,4,2,1
73,2209,6,1,1
80,0,4,1,1
42,0,6,3,0
75,1041,5,5,1
46,811,1,3,0
81,1740,4,2,1
83,0,4,2,1
50,0,1,3,0
74,1460,6,1,1
82,512,3,1,1
39,0,3,3,0
86,1018,6,3,1
86,938,5,1,1
79,0,4,1,1
90,1940,5,3,1
86,2323,4,1,1
76,2517,6,1,1
90,0,3,2,1
68,0,4,2,1
93,1349,6,2,1
77,999,4,1,1
71,1028,5,1,1
73,0,5,1,1
81,780,5,3,1
88,1972,5,6,1
81,598,6,2,1
43,901,2,3,0
85,981,5,2,1
86,2379,4,3,1
75,805,5,2,1
68,1718,5,2,1
84,778,6,2,1
39,0,6,4,0
45,489,5,4,0
40,792,4,2,0
64,1963,4,1,1
69,1581,6,3,1
75,2138,4,1,1
83,1769,6,2,1
42,0,6,3,0
67,1399,5,1,1
86,1294,6,1,1
86,0,5,1,1
80,2248,5,3,1
81,1280,4,1,1
67,2035,4,3,1
68,0,4,2,1
36,2389,1,2,0
73,1255,5,3,1
43,0,5,3,0
90,1088,4,3,1
72,1032,3,3,1
74,1896,4,3,1
68,1565,6,1,1
61,1448,6,4,1
71,0,4,2,1
62,1555,5,3,1
78,1109,3,3,1
76,812,3,2,1
78,0,3,2,1
85,1865,4,3,1
81,2159,3,3,1
74,0,6,1,1
82,0,6,1,1
65,1075,5,1,1
83,1662,4,3,1
74,1429,5,3,1
34,850,3,2,1
94,1647,4,2,1
71,1923,5,3,1
43,412,5,2,0
61,0,5,2,1
73,1316,4,3,1
74,0,3,3,1
69,2123,3,2,1
67,1031,6,2,1
62,1396,3,3,1
86,1759,3,3,1
71,1870,3,3,1
70,1491,3,2,1
39,0,5,2,0
70,1281,4,3,1
73,1581,5,4,1
80,1802,5,3,1
72,1349,6,1,1
79,0,4,3,1
71,1617,5,2,1
52,0,4,3,0
69,2517,3,3,1
80,0,4,2,1
66,1843,3,1,1
62,0,5,2,1
35,0,5,2,0
90,1338,3,1,1
89,1994,6,3,1
67,1990,4,3,1
47,0,3,2,0
75,0,3,1,1
75,1901,3,3,1
76,1455,6,1,1
82,0,3,3,1
97,1281,5,3,1
43,625,3,3,0
92,1144,5,2,1
71,1642,5,3,1
70,0,5,3,1
75,0,4,1,1
62,1284,3,1,1
85,0,3,3,1
38,0,3,2,0
76,0,6,3,1
62,893,4,2,1
43,0,3,3,0
65,736,3,3,1
77,2282,4,1,1
92,1699,3,3,1
49,2480,5,2,0
68,2234,4,2,1
78,857,6,2,1
37,347,3,2,0
72,1379,6,1,1
79,0,5,1,1
74,1846,4,3,1
67,1579,5,1,1
80,1512,4,2,1
59,1524,4,1,1
52,1125,4,2,0
70,1212,4,1,1
80,600,4,3,1
48,219,5,3,0
31,2198,5,3,0
36,316,5,4,0
64,0,3,2,1
78,1516,5,1,1
68,0,4,2,1
86,1129,4,2,1
37,0,3,2,0
55,1629,5,3,1
48,0,3,3,0
75,0,3,3,1
77,1386,5,2,1
79,1324,6,3,1
52,0,3,2,0
87,0,6,3,1
62,0,5,2,1
65,1250,4,3,1
87,0,6,1,1
78,1893,5,1,1
46,0,5,2,0
82,1991,5,3,1
85,1900,5,1,1
36,0,1,2,0
93,680,5,2,1
79,1777,3,3,1
66,1920,5,1,1
40,0,6,2,0
83,928,4,3,1
81,1694,3,2,1
67,1305,3,1,1
67,1686,5,2,1
36,2517,4,2,0
71,0,3,3,1
78,1623,3,3,1
72,1670,6,1,1
74,0,5,1,1
68,1329,5,1,1
79,1733,5,3,1
83,997,5,2,1
82,0,3,3,1
74,0,3,2,1
62,2410,4,2,1
82,1575,6,2,1
83,862,4,1,1
82,0,6,3,1
58,683,6,3,1
68,1413,4,5,1
79,894,5,3,1
38,2517,6,3,0
81,1626,6,3,1
78,681,5,3,1
82,644,6,3,1
54,0,4,0,0
78,2180,4,3,1
81,1084,4,3,1
84,730,5,3,1
83,1731,4,3,1
84,2231,4,2,1
76,1340,4,5,1
40,1474,3,3,0
69,1740,4,3,1
89,0,6,3,1
40,0,3,3,0
75,0,3,2,1
78,1197,3,2,1
44,2488,4,3,0
86,1899,5,2,1
72,0,3,2,1
53,722,5,3,1
76,1863,4,3,1
70,1575,4,2,1
89,2517,3,2,1
71,0,4,3,1
74,1888,3,1,1
42,461,5,3,0
80,1761,5,2,1
43,2517,6,2,0
33,0,5,2,0
43,0,6,4,0
37,621,3,3,0
44,781,6,3,0
79,1338,6,1,1
68,2041,6,3,1
84,1153,3,3,1
35,1979,3,2,1
37,0,5,4,0
43,0,6,2,0
75,1175,4,3,1
83,2002,4,2,1
68,1505,6,1,1
87,1338,3,3,1
63,1480,3,3,1
43,0,1,2,0
33,0,3,3,0
84,1402,6,3,1
71,798,4,3,1
78,2486,5,1,1
61,1293,4,2,0
70,0,3,3,1
80,722,5,2,1
67,892,4,2,1
41,1828,5,2,0
72,2455,3,3,1
67,0,5,1,1
87,0,6,1,1
91,0,6,2,1
53,0,3,1,1
84,1345,6,2,1
39,0,4,3,0
90,1362,4,2,1
44,168,3,3,0
67,1300,5,3,1
44,0,3,2,0
84,0,5,1,1
87,0,5,3,1
84,2242,5,3,1
39,1544,3,2,0
73,1765,6,3,1
69,1650,5,3,1
53,424,4,3,0
62,321,3,3,0
49,1091,3,4,0
32,0,6,4,0
88,1313,6,2,1
39,1214,5,2,0
87,1492,3,1,1
62,1448,5,3,1
85,2066,3,2,1
37,2517,4,3,0
82,0,4,2,1
72,0,5,3,1
48,0,4,1,0
52,1528,5,3,0
43,0,3,1,0
82,1579,6,3,1
75,2032,3,3,1
78,1035,3,3,1
40,2137,3,3,0
70,1720,5,3,1
60,1508,4,1,1
77,1273,3,3,1
43,425,4,2,0
50,1335,1,2,0
75,1742,5,1,1
59,0,4,2,1
74,1318,3,1,1
41,0,6,2,0
68,1503,5,2,1
63,2232,6,1,1
79,1224,5,2,1
78,2270,3,2,1
91,761,5,2,1
51,0,6,3,0
76,599,4,3,1
41,278,5,4,0
72,871,6,3,1
75,1513,4,2,1
60,0,5,2,1
85,886,4,1,1
92,1569,6,3,1
68,1841,6,1,1
67,760,3,3,1
69,2312,5,5,1
91,1491,3,1,1
74,2426,5,1,1
82,0,5,3,1
87,1179,6,2,1
64,1730,4,3,1
77,1433,5,3,1
70,2093,3,1,1
71,0,3,3,1
43,0,5,0,0
71,1711,3,2,1
84,1289,4,2,1
49,0,5,2,0
78,0,4,5,1
88,777,4,1,1
64,1736,3,1,1
88,1291,5,1,1
63,1778,5,3,1
78,0,5,1,1
49,2517,3,3,0
74,0,3,3,1
85,1507,5,1,1
44,0,3,3,0
78,0,3,3,1
68,1644,3,3,1
39,0,4,2,0
73,912,5,1,1
67,2517,6,3,1
78,802,3,2,1
41,0,3,3,0
56,1994,6,1,1
75,1408,6,3,1
44,2517,3,2,0
71,0,6,1,1
77,1414,6,2,1
80,1749,4,2,1
50,0,5,3,0
88,1439,3,3,1
87,1005,4,2,1
67,0,3,1,1
67,0,6,2,1
67,1840,5,1,1
84,0,6,2,1
69,866,6,2,1
70,1607,6,3,1
79,945,4,3,1
75,0,5,2,1
71,1644,5,3,1
82,919,4,1,1
82,1991,3,1,1
79,0,3,3,1
36,0,3,3,0
74,1604,5,3,1
81,1103,4,2,1
76,1700,4,2,1
43,0,3,6,0
78,0,3,3,1
82,0,6,2,1
74,1886,5,3,1
70,2082,3,3,1
75,1218,3,5,1
27,2434,5,2,0
69,0,5,3,1
31,0,3,2,0
42,894,1,2,0
75,1462,4,1,1
77,696,3,1,1
83,2084,4,3,1
74,0,4,3,1
61,1428,6,1,1
49,457,4,3,0
93,1572,4,1,1
58,868,4,2,1
75,1458,6,2,1
70,1457,4,2,1
59,790,5,2,1
94,1190,6,3,1
69,962,3,3,1
75,1254,5,2,1
53,2090,4,3,0
82,0,4,3,1
55,1492,3,3,1
83,2517,3,3,1
87,0,3,5,1
94,2517,3,3,1
88,0,6,2,1
71,1695,4,3,1
86,1430,3,1,1
70,0,6,2,1
76,1279,4,3,1
66,1489,5,2,1
79,0,6,2,1
79,2126,3,1,1
86,0,3,3,1
77,2517,5,2,1
53,2040,4,3,1
88,845,3,3,1
72,0,5,1,1
41,2282,1,2,0
34,572,5,2,0
98,795,3,2,1
69,0,4,2,1
64,1170,3,2,1
73,1114,5,1,1
87,700,3,2,1
71,1349,3,2,1
64,1156,4,1,1
65,1817,3,2,1
87,0,3,3,1
32,1836,3,4,0
85,2517,6,2,1
63,883,6,1,1
39,1803,1,4,0
74,2205,4,1,1
84,1792,5,2,1
45,671,5,3,0
82,0,4,1,1
61,1225,3,2,1
80,606,3,1,1
73,0,4,1,1
74,1482,3,5,1
38,1608,6,3,0
79,2232,5,2,1
64,0,4,2,1
83,670,3,2,1
73,1913,5,3,1
63,0,5,2,1
39,0,3,5,0
69,0,3,2,1
85,1794,6,3,1
66,917,6,2,1
69,1446,5,3,1
71,1528,4,2,1
73,1272,5,1,1
50,1999,5,3,0
66,765,3,1,1
38,0,3,2,0
77,1285,4,2,1
80,1674,3,2,1
80,1613,5,2,1
81,1014,4,3,1
62,0,4,1,1
84,0,4,1,1
81,1023,6,3,1
68,1316,5,3,1
79,929,4,2,1
75,0,5,3,1
89,1590,6,2,1
83,0,3,3,1
41,528,5,2,0
39,2262,4,3,0
71,1247,4,1,1
67,0,3,3,1
41,0,3,2,0
86,983,3,2,1
44,0,1,3,0
64,1034,3,3,1
68,1230,4,2,1
83,1807,6,1,1
79,0,6,2,1
85,868,5,2,1
62,1043,4,1,1
73,0,3,3,1
82,0,5,3,1
78,931,3,2,1
65,2126,4,2,1
80,0,4,2,1
70,1101,4,3,1
83,2138,5,2,1
62,1617,5,1,1
71,1487,4,2,1
78,0,3,1,1
36,0,3,2,0
76,2082,4,1,1
71,650,3,1,1
77,2170,4,3,1
44,0,3,3,0
84,906,3,2,1
74,1503,4,3,1
67,1611,4,6,1
48,0,4,3,0
89,1761,4,2,1
70,1478,6,3,1
38,0,3,2,0
44,0,6,4,0
70,1555,6,3,1
82,2411,6,3,1
40,0,3,2,0
38,696,2,3,0
86,721,4,2,1
39,511,3,2,0
40,0,5,3,0
85,0,6,1,1
69,1566,6,1,1
91,1362,3,3,1
65,488,6,1,1
50,2517,3,4,0
71,1301,6,3,1
73,1340,5,2,1
84,0,6,3,1
73,1148,6,2,1
85,2200,4,2,1
64,1176,6,1,1
63,1786,4,1,1
81,1356,3,1,1
42,1735,3,5,0
80,1499,3,1,1
68,2517,6,3,1
68,0,3,3,1
56,1132,6,2,1
75,1676,5,3,1
60,1680,6,1,1
89,0,5,1,1
49,642,3,3,0
75,0,5,3,1
76,670,4,1,1
66,1249,4,3,1
35,0,3,2,0
71,0,6,2,1
67,1287,4,3,1
58,0,5,2,0
74,1026,4,1,1
85,996,4,3,1
36,0,2,6,0
79,724,5,1,1
66,0,5,1,1
72,1151,6,2,1
78,0,3,3,1
86,1343,6,3,1
40,0,5,3,0
90,1082,4,2,1
46,502,1,3,0
85,800,6,3,1
81,0,6,4,1
63,0,5,4,1
73,1436,3,4,1
39,0,6,3,0
85,1746,6,3,1
82,992,4,2,1
44,0,4,2,0
71,2024,4,3,1
41,706,3,5,0
75,1789,5,2,1
85,2277,3,3,1
78,0,6,3,1
78,728,5,2,1
66,1196,6,2,1
65,0,4,3,1
78,2424,5,3,1
75,1713,5,1,1
95,0,4,2,1
50,0,3,3,0
72,0,4,3,1
74,1779,5,1,1
79,1969,4,3,1
69,1459,4,5,1
31,0,2,3,0
66,2147,5,2,1
81,1996,6,3,1
71,1426,4,3,1
69,905,5,2,1
49,1599,2,2,0
84,1003,4,2,1
61,0,3,2,1
36,0,6,4,0
84,753,5,3,1
79,1587,3,3,1
75,1259,5,2,1
74,940,4,1,1
75,1087,6,6,1
81,642,6,1,1
65,1917,6,3,1
67,568,5,3,1
66,1868,6,2,1
66,1534,3,2,1
97,1542,6,3,1
72,1794,3,3,1
52,825,3,2,0
64,1344,4,4,1
80,1772,3,3,1
66,510,6,4,1
60,0,3,2,0
82,0,4,2,1
78,766,3,3,1
47,1474,1,3,0
57,0,6,1,1
65,1915,4,3,1
86,759,6,3,1
83,1559,5,2,1
85,1400,3,2,1
78,2016,6,3,1
52,0,2,3,0
83,727,4,1,1
78,1066,3,3,1
82,2453,3,1,1
79,926,4,2,1
42,0,5,4,0
74,1686,4,2,1
81,0,6,1,1
69,1682,6,3,1
44,0,3,2,0
74,1826,5,3,1
72,0,4,2,1
80,0,4,2,1
69,1913,5,1,1
87,0,5,2,1
29,1848,1,3,0
78,0,4,1,1
87,1194,5,3,1
45,1960,5,4,0
91,1802,5,3,1
44,0,3,3,0
85,0,3,3,1
86,0,3,2,1
90,1380,4,3,1
69,823,3,2,1
37,0,6,4,0
76,877,4,1,1
64,1380,5,1,1
47,2517,5,3,0
76,1675,5,3,1
81,0,6,6,1
70,1322,6,1,1
45,0,5,2,0
85,0,3,3,1
83,0,5,1,1
80,1748,4,3,1
81,1270,6,3,1
72,0,4,2,1
82,1157,4,1,1
41,0,2,4,0
76,0,3,1,1
77,1612,4,3,1
81,660,5,3,1
44,0,6,2,0
65,0,6,1,1
66,2203,3,4,1
83,584,6,3,1
39,0,3,2,0
79,1498,6,3,1
74,0,6,2,1
82,1549,3,2,1
63,1309,5,2,1
82,0,4,1,1
76,747,6,3,1
73,2164,4,3,1
73,0,3,1,1
48,1926,3,0,0
75,1977,3,2,1
67,1342,3,3,1
84,1313,5,3,1
37,1267,3,3,0
76,1282,5,2,1
73,1775,4,3,1
68,1101,3,3,1
79,1776,3,3,1
76,2481,3,3,1
60,0,4,2,1
58,1410,3,1,1
71,2417,6,2,1
37,1000,6,4,0
84,0,5,3,1
47,0,5,3,0
47,2517,5,3,0
39,1340,3,3,0
69,2051,5,2,1
97,2384,5,2,1
82,0,3,2,1
62,708,5,3,1
73,1188,4,3,1
61,1626,3,2,1
77,1513,6,2,1
74,0,3,3,1
69,1643,6,1,1
77,1506,3,2,1
78,1689,3,2,1
75,1658,3,1,1
73,1395,5,6,1
74,1325,5,3,1
53,0,5,3,1
42,0,3,3,0
36,0,3,6,0
84,1475,6,3,1
46,1965,2,2,0
60,1884,5,2,1
68,1290,6,3,1
49,0,1,3,0
86,1674,5,3,1
67,1527,6,1,1
78,1306,3,4,1
74,0,4,3,1
55,0,6,3,1
69,1278,4,2,1
68,1237,5,2,1
82,1696,5,3,1
74,0,5,3,1
91,1161,6,3,1
79,621,5,3,1
78,1629,6,3,1
77,0,5,2,1
78,1871,5,2,1
56,2517,5,3,0
77,1659,5,3,1
78,727,5,6,1
87,2488,3,1,1
81,0,4,2,1
88,1141,4,1,1
75,1502,6,2,1
75,1582,5,0,1
36,0,1,2,0
41,1530,5,3,0
47,0,5,3,0
77,1510,3,1,1
76,0,3,1,1
76,1992,3,3,1
89,1295,6,3,1
85,2517,5,1,1
65,0,3,3,1
78,903,5,3,1
79,634,5,1,1
81,1714,6,1,1
90,2307,4,1,1
79,1410,3,1,1
47,1104,6,3,0
79,0,5,3,1
92,582,4,3,1
61,1804,3,3,1
78,1509,6,2,1
87,0,6,2,1
37,0,3,6,0
82,0,5,3,1
70,0,6,2,1
78,2143,3,1,1
77,2038,4,2,1
78,1203,4,3,1
86,1812,5,3,1
85,1480,4,3,1
68,1826,6,1,1
41,0,2,3,0
64,889,4,2,1
69,1522,5,3,1
45,0,5,2,0
70,794,4,3,1
76,1915,6,1,1
74,1452,4,2,1
83,0,3,1,1
82,0,6,2,1
77,0,3,2,1
86,2003,5,1,1
41,0,3,4,0
73,986,6,2,1
50,749,6,2,1
71,788,3,3,1
44,0,5,2,0
81,1578,4,3,1
77,1611,5,3,1
82,972,6,2,1
47,450,5,4,0
82,0,3,1,1
75,2432,6,3,1
81,0,3,6,1
76,1196,3,3,1
79,936,3,1,1
75,0,5,1,1
77,1231,3,1,1
89,0,6,3,1
83,922,4,2,1
81,1187,6,3,1
66,0,4,3,1
77,2196,3,1,1
83,0,4,1,1
74,1634,6,3,1
80,1304,5,2,1
68,2418,6,2,1
47,1277,5,1,1
85,1937,3,1,1
80,1361,3,1,1
55,1472,3,2,0
78,1299,6,1,1
60,1189,6,3,1
88,1468,6,2,1
62,1888,5,2,1
72,2413,6,3,1
82,0,6,4,1
66,1071,3,2,1
83,1619,5,3,1
71,881,4,3,1
82,0,6,1,1
57,0,1,3,0
62,1333,3,3,1
81,0,3,2,1
84,1204,6,3,1
67,0,5,1,1
43,950,1,3,0
78,0,5,1,1
82,1037,5,5,1
59,1138,3,2,1
87,0,6,2,1
81,2074,5,2,1
61,1504,3,3,1
69,1000,5,2,1
65,0,5,1,1
47,0,6,3,0
73,1617,5,1,1
59,871,3,2,1
73,687,4,2,1
76,0,3,3,1
89,1705,3,3,1
83,1160,6,2,1
35,0,3,3,0
74,1267,4,1,1
44,0,5,2,0
68,2390,4,3,1
56,0,2,2,0
89,0,6,3,1
87,1136,4,2,1
42,0,4,2,0
76,1175,4,2,1
87,0,6,3,1
68,0,3,2,1
49,632,4,3,0
85,0,6,3,1
69,1494,6,1,1
43,1558,1,3,0
74,1079,3,3,1
78,1602,6,1,1
86,0,6,3,1
72,1037,4,1,1
72,1085,6,1,1
88,1744,4,3,1
38,895,2,3,0
61,1417,6,1,1
41,0,5,4,0
37,522,4,3,0
76,1346,6,2,1
54,0,5,3,0
86,1651,3,2,1
67,909,5,2,1
77,1134,4,3,1
76,1482,6,3,1
59,891,5,2,1
77,1174,5,2,1
31,0,1,3,0
74,0,3,3,1
44,1647,6,1,0
70,1989,4,2,1
72,0,6,3,1
59,0,5,3,0
80,1490,3,2,1
83,0,6,2,1
47,0,3,2,0
71,1244,5,2,1
53,1936,6,2,1
75,2042,4,3,1
89,916,3,2,1
82,1465,5,2,1
81,1164,5,1,1
79,787,5,3,1
67,2090,6,1,1
81,1682,6,3,1
70,1171,5,3,1
83,1450,4,2,1
79,2121,5,1,1
41,0,2,3,0
70,0,3,1,1
66,0,5,3,1
57,1524,3,3,1
79,1911,6,1,1
82,0,6,2,1
46,0,4,1,0
82,1385,4,2,1
80,1775,5,3,1
69,1250,4,1,1
65,1115,5,2,1
84,1902,3,1,1
84,691,3,1,1
84,1270,3,3,1
73,1054,5,1,1
75,2126,3,2,1
77,1865,3,1,1
49,0,1,3,0
81,0,4,1,1
63,0,5,2,0
61,1641,4,2,1
90,1339,5,3,1
81,2517,5,1,1
90,1379,3,3,1
71,1483,6,3,1
63,599,3,2,1
79,1080,3,3,1
43,849,5,3,0
73,0,3,3,1
40,0,5,3,0
45,500,3,3,0
66,0,4,1,1
82,1204,3,2,1
54,0,5,3,0
54,0,3,1,1
80,0,4,2,1
46,0,4,3,0
82,0,4,4,1
70,1530,3,2,1
37,0,3,3,0
64,864,4,2,1
78,0,4,2,1
71,1251,4,2,1
75,1483,3,1,1
83,2142,6,2,1
94,1677,4,3,1
40,813,6,4,0
43,0,5,3,0
60,1853,6,3,1
87,661,5,2,1
55,0,6,3,1
77,1299,4,3,1
65,1153,4,1,1
62,2081,5,1,1
79,750,6,3,1
80,703,4,1,1
87,2124,6,2,1
78,0,4,3,1
39,0,5,3,0
75,0,3,3,1
38,0,4,2,0
45,484,5,2,0
85,1135,6,2,1
65,1456,6,1,1
47,0,5,3,0
70,1544,4,3,1
59,991,5,2,1
63,1870,5,1,1
86,2208,4,3,1
38,0,6,2,0
58,2517,3,2,0
71,1293,5,2,1
80,1859,3,3,1
72,0,6,3,1
69,0,3,3,1
43,318,3,2,0
66,761,4,3,1
75,638,4,2,1
84,1341,4,5,1
83,1663,5,2,1
43,0,5,3,0
88,1269,4,1,1
38,0,1,2,0
74,2414,5,3,1
81,1820,6,2,1
72,1749,4,3,1
79,1300,3,3,1
83,1884,4,3,1
65,1371,4,2,1
76,2169,3,2,1
75,0,5,1,1
40,0,4,3,0
46,540,4,3,1
81,887,4,2,1
70,1987,3,1,1
81,1283,3,3,1
85,2066,3,3,1
51,0,6,3,0
66,1434,6,1,1
84,2481,6,2,1
36,0,3,2,0
72,0,4,2,1
46,2517,3,2,0
90,1236,5,2,1
81,0,4,2,1
92,2353,4,3,1
82,1384,5,3,1
83,1900,3,3,1
53,0,3,3,0
87,1903,6,3,1
46,1761,5,3,0
81,0,4,1,1
59,0,5,3,1
61,1387,3,1,1
61,1231,6,3,1
36,0,6,3,0
64,725,5,3,1
77,1182,4,3,1
67,1008,5,3,1
43,0,3,2,0
65,1481,6,2,1
63,2423,5,1,1
78,1056,6,3,1
43,0,5,2,0
73,835,4,2,1
77,2094,6,3,1
76,1494,4,2,1
67,0,3,3,1
86,2228,4,2,1
75,2076,3,3,1
85,1721,6,3,1
44,2517,6,2,0
39,2517,6,3,0
70,0,4,2,1
48,0,5,1,0
69,1430,3,2,1
73,1670,3,1,1
28,0,3,2,0
70,1807,5,1,1
54,1448,4,1,1
38,2517,5,3,0
66,1008,6,1,1
82,1789,6,3,1
72,800,5,1,1
77,0,5,1,1
85,1103,6,2,1
44,0,3,3,0
86,1966,5,2,1
73,2039,3,3,1
69,0,5,2,1
84,0,5,2,1
79,1960,4,2,1
86,1552,4,3,1
35,0,6,3,0
41,0,5,2,0
46,2425,4,3,0
94,822,4,6,1
66,1297,5,3,1
87,1483,5,3,1
68,0,6,2,1
89,1825,3,1,1
86,2372,3,2,1
57,1942,3,2,1
84,1904,4,3,1
83,1080,5,3,1
90,1565,5,1,1
59,1043,4,3,1
71,1650,6,1,1
79,2517,6,2,1
63,0,4,2,0
78,564,6,2,1
79,0,6,2,1
90,1238,4,2,1
85,1764,5,3,1
55,2517,4,2,1
47,216,5,3,0
72,2517,3,2,1
84,1400,4,2,1
81,1060,4,1,1
52,2517,4,2,0
78,0,5,2,1
38,526,1,3,0
67,929,5,1,1
72,1517,3,3,1
66,0,5,3,1
76,0,5,3,1
85,1709,5,1,1
82,1427,6,1,1
76,2004,5,2,1
60,2517,3,4,0
84,2369,4,3,1
84,1041,6,2,1
87,1867,3,2,1
74,1432,3,2,1
57,1203,5,2,0
74,0,5,1,1
73,0,4,2,1
62,632,5,1,1
73,2177,6,1,1
39,1651,5,3,0
41,0,3,2,0
82,1362,3,2,1
87,1101,5,2,1
41,959,4,2,0
42,0,6,2,0
85,977,6,0,1
93,0,5,3,1
67,991,6,2,1
59,582,4,2,1
77,0,5,0,1
81,1023,3,3,1
35,599,6,2,0
83,1642,3,2,1
43,1223,5,2,0
84,901,6,2,1
47,0,3,1,0
82,1197,5,3,1
43,834,3,2,0
90,996,3,1,1
42,0,3,3,0
76,1527,5,1,1
69,1462,3,1,1
73,1298,4,2,1
69,2066,6,3,1
82,0,5,2,1
57,1463,6,1,1
39,0,1,3,0
47,0,4,3,0
80,1148,3,3,1
76,1676,3,3,1
58,1211,5,3,1
75,1815,5,3,1
78,0,3,2,1
83,2107,6,3,1
65,2505,4,2,1
63,1797,4,3,1
56,0,4,4,0
45,2517,4,4,0
85,2455,5,2,1
76,1753,3,1,1
78,0,3,2,1
45,0,4,3,0
79,1610,4,1,1
83,0,5,2,1
81,887,3,2,1
84,0,3,3,1
79,1603,6,1,1
67,1258,3,2,1
72,984,4,3,1
68,520,4,3,1
38,0,5,2,0
77,1484,3,3,1
67,1826,5,3,1
90,1108,4,2,1
84,1969,6,1,1
60,642,5,3,1
50,2517,6,2,0
40,0,6,2,0
68,2151,3,2,1
42,1457,3,3,0
84,1882,4,3,1
79,1650,5,2,1
74,1024,6,1,1
69,2487,6,3,1
47,0,6,3,0
71,2517,6,1,1
88,2264,4,2,1
93,1541,4,3,1
65,0,5,2,1
41,2404,3,2,0
49,2517,5,6,0
67,2517,6,3,1
68,1414,4,2,1
84,685,4,2,1
66,1819,6,1,1
74,2029,6,2,1
29,0,3,2,0
73,0,6,3,1
31,0,3,2,0
45,0,6,2,0
77,0,3,3,1
50,455,6,3,0
37,0,4,3,0
79,725,4,3,1
75,0,4,4,1
81,888,3,2,1
33,0,3,3,0
78,1604,3,3,1
77,1701,4,1,1
85,0,5,2,1
84,2268,6,4,1
84,0,6,1,1
69,973,6,0,1
68,1206,5,3,1
